sku,description,short_description,imp_desc
OPMBNTF0763,"<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
","<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
","<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
"
OPMBNTFB0706,"<ul><li>Display - 5.00inch</li>
<li>Processor - 1.3GHz quad-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720 x 1280 pixels</li>
<li>OS - Android 7.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00inch</li>
<li>Processor - 1.3GHz quad-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720 x 1280 pixels</li>
<li>OS - Android 7.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00inch</li>
<li>Processor - 1.3GHz quad-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720 x 1280 pixels</li>
<li>OS - Android 7.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
OPMBNTFB0649,"<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
","<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
","<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
"
OPMBNTFB0080,"<ul><li>3 GB RAM | 16 GB ROM</li>
<li>5.5 inch Display</li>
<li>8MP Rear Camera</li>
<li>2500 mAh Battery</li></ul>","<ul><li>3 GB RAM | 16 GB ROM</li>
<li>5.5 inch Display</li>
<li>8MP Rear Camera</li>
<li>2500 mAh Battery</li></ul>","<ul><li>3 GB RAM | 16 GB ROM</li>
<li>5.5 inch Display</li>
<li>8MP Rear Camera</li>
<li>2500 mAh Battery</li></ul>"
OPMBNTFB0097,"<ul><li>12MP + 2MP Dual Rear Camera and 8MP Front Camera</li>
<li>3340 mAh Battery</li>
<li>Kirin 655 Processor</li></ul>","<ul><li>12MP + 2MP Dual Rear Camera and 8MP Front Camera</li>
<li>3340 mAh Battery</li>
<li>Kirin 655 Processor</li></ul>","<ul><li>12MP + 2MP Dual Rear Camera and 8MP Front Camera</li>
<li>3340 mAh Battery</li>
<li>Kirin 655 Processor</li></ul>"
OPMBNTFB0182,"<ul><li>13MP primary camera and 13MP front camera</li>
<li>5.5-inch display</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v5 Lollipop operating system</li>
 <li>Qualcomm Snapdragon 615 MSM8939 processor</li>
<li>3000mAH lithium-polymer battery </li></ul>","<ul><li>13MP primary camera and 13MP front camera</li>
<li>5.5-inch display</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v5 Lollipop operating system</li>
 <li>Qualcomm Snapdragon 615 MSM8939 processor</li>
<li>3000mAH lithium-polymer battery </li></ul>","<ul><li>13MP primary camera and 13MP front camera</li>
<li>5.5-inch display</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v5 Lollipop operating system</li>
 <li>Qualcomm Snapdragon 615 MSM8939 processor</li>
<li>3000mAH lithium-polymer battery </li></ul>"
OPMBNTFB0185,"<ul><li>12MP + 2MP Dual Rear Camera and 8MP Front Camera</li>
<li>3340 mAh Battery</li>
<li>Kirin 655 Processor</li></ul>","<ul><li>12MP + 2MP Dual Rear Camera and 8MP Front Camera</li>
<li>3340 mAh Battery</li>
<li>Kirin 655 Processor</li></ul>","<ul><li>12MP + 2MP Dual Rear Camera and 8MP Front Camera</li>
<li>3340 mAh Battery</li>
<li>Kirin 655 Processor</li></ul>"
OPMBNTFB0367,"<ul><li>2 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2550 mAh Battery</li>
<li>Kirin 620 Processor</li></ul>","<ul><li>2 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2550 mAh Battery</li>
<li>Kirin 620 Processor</li></ul>","<ul><li>2 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2550 mAh Battery</li>
<li>Kirin 620 Processor</li></ul>"
OPMBNTFB0511,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera -2 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.2</li>
<li>Processor - 1.6 GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -2 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.2</li>
<li>Processor - 1.6 GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -2 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.2</li>
<li>Processor - 1.6 GHz octa-core</li></ul>
"
OPMBNTFB0512,"<ul><li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos Adonis Prime2 Octa Core 1.9GHz Processor</li></ul>","<ul><li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos Adonis Prime2 Octa Core 1.9GHz Processor</li></ul>","<ul><li>5.1 inch Full HD Display</li>
<li>16MP Rear Camera | 2MP Front Camera</li>
<li>2800 mAh Li-Ion Battery</li>
<li>Exynos Adonis Prime2 Octa Core 1.9GHz Processor</li></ul>"
OPMBNTFB0578,"<ul><li>16MP primary camera</li>
<li> 5MP front facing camera</li>
<li>5.7-inch (14.47 centimeters) Display</li>
<li> 2560 x 1440 pixels resolution </li>
<li>Android v5.1 Lollipop operating system</li>
<li>2.1GHz quad core + 1.5GHz quad core processor</li>
<li>3000mAH lithium-ion battery</li></ul>","<ul><li>16MP primary camera</li>
<li> 5MP front facing camera</li>
<li>5.7-inch (14.47 centimeters) Display</li>
<li> 2560 x 1440 pixels resolution </li>
<li>Android v5.1 Lollipop operating system</li>
<li>2.1GHz quad core + 1.5GHz quad core processor</li>
<li>3000mAH lithium-ion battery</li></ul>","<ul><li>16MP primary camera</li>
<li> 5MP front facing camera</li>
<li>5.7-inch (14.47 centimeters) Display</li>
<li> 2560 x 1440 pixels resolution </li>
<li>Android v5.1 Lollipop operating system</li>
<li>2.1GHz quad core + 1.5GHz quad core processor</li>
<li>3000mAH lithium-ion battery</li></ul>"
OPMBNTFB0583,"<ul><li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2230 mAh Battery</li>
<li>Qualcomm snapdragon 410 Processor</li></ul>","<ul><li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2230 mAh Battery</li>
<li>Qualcomm snapdragon 410 Processor</li></ul>","<ul><li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2230 mAh Battery</li>
<li>Qualcomm snapdragon 410 Processor</li></ul>"
OPMBNTFB0630,"<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Huawei Kirin 620 Octa Core 1.2GHz Processor</li></ul>","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Huawei Kirin 620 Octa Core 1.2GHz Processor</li></ul>","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Huawei Kirin 620 Octa Core 1.2GHz Processor</li></ul>"
OPMBNTFB0699,"<ul><li>Display - 5.50 inch</li>
<li>Processor-  1.2GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor-  1.2GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor-  1.2GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
OPMBNTFB0087,"<ul><li>Display - 5.50 inch</li>
<li>Processor- 1.8GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 720x 1280 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor- 1.8GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 720x 1280 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor- 1.8GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 720x 1280 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
OPMBNTFB0654,"<ul><li>8 MP primary and 5 MP secondary camera</li>
<li>5 inch qHD capacitive touch screen</li>
<li>Android v4.4 (KitKat)</li>
<li>1.2 GHz Quad-core processor</li></ul>","<ul><li>8 MP primary and 5 MP secondary camera</li>
<li>5 inch qHD capacitive touch screen</li>
<li>Android v4.4 (KitKat)</li>
<li>1.2 GHz Quad-core processor</li></ul>","<ul><li>8 MP primary and 5 MP secondary camera</li>
<li>5 inch qHD capacitive touch screen</li>
<li>Android v4.4 (KitKat)</li>
<li>1.2 GHz Quad-core processor</li></ul>"
OPMBNTFB0594,"<ul><li>Display - 5.1 inches</li>
<li>Front Camera -5 MP</li>
<li>Rear Camera -16 MP</li>
<li>Resolution -1440 x 2560 pixels</li>
<li>OS - Android 5.0.2 (Lollpop)</li>
<li>Processor - 2.1 GHz octa-core</li></ul>
","<ul><li>Display - 5.1 inches</li>
<li>Front Camera -5 MP</li>
<li>Rear Camera -16 MP</li>
<li>Resolution -1440 x 2560 pixels</li>
<li>OS - Android 5.0.2 (Lollpop)</li>
<li>Processor - 2.1 GHz octa-core</li></ul>
","<ul><li>Display - 5.1 inches</li>
<li>Front Camera -5 MP</li>
<li>Rear Camera -16 MP</li>
<li>Resolution -1440 x 2560 pixels</li>
<li>OS - Android 5.0.2 (Lollpop)</li>
<li>Processor - 2.1 GHz octa-core</li></ul>
"
OPMBNTFB0698,"<ul><li>FM Radio, FM Recording</li>
<li>2-Inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>800mAH lithium-ion battery</li></ul>","<ul><li>FM Radio, FM Recording</li>
<li>2-Inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>800mAH lithium-ion battery</li></ul>","<ul><li>FM Radio, FM Recording</li>
<li>2-Inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>800mAH lithium-ion battery</li></ul>"
OPMBNTFB0322,"<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.3 GHz quad-core</li>
<li>Resolution - 720x1280 pixels</li>
<li>Front Camera - 5 megapixel</li>
<li>OS - Tizen 2.4</li>
<li>Rear Camera -8 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.3 GHz quad-core</li>
<li>Resolution - 720x1280 pixels</li>
<li>Front Camera - 5 megapixel</li>
<li>OS - Tizen 2.4</li>
<li>Rear Camera -8 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.3 GHz quad-core</li>
<li>Resolution - 720x1280 pixels</li>
<li>Front Camera - 5 megapixel</li>
<li>OS - Tizen 2.4</li>
<li>Rear Camera -8 megapixel</li></ul>
"
OPMBNTFB0266,"<ul><li>2.03 inch Display</li>
<li>0.3MP Rear Camera</li>
<li>1000 mAh Battery</li></ul>","<ul><li>2.03 inch Display</li>
<li>0.3MP Rear Camera</li>
<li>1000 mAh Battery</li></ul>","<ul><li>2.03 inch Display</li>
<li>0.3MP Rear Camera</li>
<li>1000 mAh Battery</li></ul>"
OPMBNTFB0204,"<ul><li>13 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>4.5 inch Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>3450 mAh Battery</li>
<li>Qualcomm Snapdragon 801 Processor</li></ul>","<ul><li>13 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>4.5 inch Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>3450 mAh Battery</li>
<li>Qualcomm Snapdragon 801 Processor</li></ul>","<ul><li>13 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>4.5 inch Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>3450 mAh Battery</li>
<li>Qualcomm Snapdragon 801 Processor</li></ul>"
OPMBNTFB0096,"<ul><li>Display - 5.50 inch</li>
<li>Processor- 1.2GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 720x1280 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor- 1.2GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 720x1280 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor- 1.2GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 720x1280 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
OPMBNTFB0196,"<ul><li>7 inch Screen </li>
<li>5 MP Primary Camera </li>
<li>3600 mAh Battery</li></ul>","<ul><li>7 inch Screen </li>
<li>5 MP Primary Camera </li>
<li>3600 mAh Battery</li></ul>","<ul><li>7 inch Screen </li>
<li>5 MP Primary Camera </li>
<li>3600 mAh Battery</li></ul>"
OPMBNTFB0704,"<ul><li>6.2 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3500 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>
","<ul><li>6.2 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3500 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>
","<ul><li>6.2 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3500 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>
"
OPMBNTFB0328,"<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
","<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
","<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
"
OPMBNTFB0265,"<ul><li>Dual SIM,Music Player,FM Radio</li>
<li>2-Inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>Memory expandable up to 16GB and dual SIM (GSM GSM)</li></ul>","<ul><li>Dual SIM,Music Player,FM Radio</li>
<li>2-Inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>Memory expandable up to 16GB and dual SIM (GSM GSM)</li></ul>","<ul><li>Dual SIM,Music Player,FM Radio</li>
<li>2-Inch (5.1 centimeters) QQVGA display</li>
<li>128 x 160 pixels resolution</li>
<li>Memory expandable up to 16GB and dual SIM (GSM GSM)</li></ul>"
OPMBNTFB0319,"<ul><li>colour: White</li>
<li>Screen Size (in cm):62.2 cm (2.4)</li> 
<li>Rear Camera:2 MP</li>
<li>Front Camera:No</li> 
<li>Battery Capacity (in mAh):1200</li></ul>","<ul><li>colour: White</li>
<li>Screen Size (in cm):62.2 cm (2.4)</li> 
<li>Rear Camera:2 MP</li>
<li>Front Camera:No</li> 
<li>Battery Capacity (in mAh):1200</li></ul>","<ul><li>colour: White</li>
<li>Screen Size (in cm):62.2 cm (2.4)</li> 
<li>Rear Camera:2 MP</li>
<li>Front Camera:No</li> 
<li>Battery Capacity (in mAh):1200</li></ul>"
NEWMOB00444,"<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
"
OPMBNTF0777,"<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
"
OPMBNTFB0777,"<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2500 mAh Lithium Ion Battery</li>
<li>Quad Core 1.3 GHz Processor</li>
<li>Dedicated Micro SD Card Slot</li>
<li>Android Nougat 7.0</li></ul>
"
OPMBNTF0787,"<ul><li>Display - 5.00 inch</li>
<li>Processor-  1.1GHz octa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor-  1.1GHz octa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor-  1.1GHz octa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
OPMBNTFB0787,"<ul><li>Display - 5.00 inch</li>
<li>Processor-  1.1GHz octa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor-  1.1GHz octa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor-  1.1GHz octa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 720x1280 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
OPMBNTFB0272,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
"
OPMBNTFB0117,"<ul><li>Display - 5.50 inch</li>
<li>Processor - quad-core</li>
<li>Front Camera -7 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS - iOS 10</li>
<li>Rear Camera - 12 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor - quad-core</li>
<li>Front Camera -7 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS - iOS 10</li>
<li>Rear Camera - 12 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor - quad-core</li>
<li>Front Camera -7 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS - iOS 10</li>
<li>Rear Camera - 12 megapixel</li></ul>
"
OPMBNTFB0234,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
"
OPMBNTFB0203,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
"
OPMBNTF0789,"<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>"
OPMBNTFB0789,"<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>"
OPMBNTF0792,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
"
OPMBNTFB0792,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
"
